,temperature,humidity,altitude,rain,sunshine,sow
539,24.52,0.4754,1426.38,165.76,5.01,0
540,22.89,0.6404,1524.36,158.32,4.76,0
541,23.59,0.735,1458.03,124.91,4.92,0
542,17.5,0.6677,1448.73,144.52,5.1,0
543,19.38,0.5845,1416.83,150.69,4.98,1
544,24.07,0.7748,1315.75,138.37,4.81,0
545,20.19,0.6141,1360.9,161.76,4.96,1
546,17.23,0.6303,1586.42,144.55,4.98,0
547,18.42,0.5491,1564.84,160.91,5.05,0
548,18.09,0.6493,1324.44,149.57,5.12,0
549,18.9,0.6251,1463.59,154.86,5.16,0
550,21.97,0.6231,1468.53,146.2,4.87,1
551,17.87,0.6449,1427.89,147.26,4.89,0
552,18.48,0.5942,1532.12,169.78,4.91,0
553,19.9,0.4868,1510.21,159.19,5.03,0
554,21.71,0.6134,1425.22,156.88,4.86,1
555,16.97,0.6083,1659.62,137.06,5.06,0
556,18.6,0.7025,1498.82,153.58,4.89,0
557,21.29,0.5312,1435.78,139.29,4.86,1
558,18.8,0.5962,1455.65,145.51,5.05,0
559,19.9,0.7191,1430.09,152.92,4.95,1
560,19.8,0.5394,1739.4,153.3,4.95,1
561,19.72,0.5809,1384.47,165.6,5.01,1
562,18.15,0.3588,1560.39,133.21,5.21,0
563,16.22,0.6188,1355.72,157.87,4.93,0
564,23.23,0.6175,1487.82,169.9,5.0,0
565,19.44,0.5105,1421.92,135.47,4.91,1
566,17.09,0.6368,1503.36,155.57,4.82,0
567,21.01,0.473,1561.79,140.89,4.96,0
568,17.97,0.503,1389.02,157.8,5.07,0
569,18.88,0.5363,1646.95,140.13,5.06,0
570,18.4,0.6329,1521.05,153.56,4.89,0
571,20.42,0.654,1487.74,144.02,4.97,1
572,17.78,0.6933,1448.42,153.84,5.13,0
573,16.38,0.4391,1613.6,141.16,5.03,0
574,21.19,0.7037,1622.69,157.53,5.1,1
575,20.37,0.7331,1454.37,165.45,5.0,1
576,21.39,0.5199,1505.23,165.8,4.81,1
577,20.99,0.5708,1459.61,153.22,4.95,1
578,20.51,0.5302,1554.74,162.64,5.2,1
579,25.78,0.6479,1354.32,148.88,5.22,0
580,20.46,0.5328,1486.29,134.48,5.24,1
581,21.22,0.4801,1678.05,147.77,4.96,0
582,17.04,0.5308,1649.58,148.28,5.04,0
583,21.78,0.6365,1443.66,137.82,4.93,1
584,17.97,0.6249,1555.58,159.57,4.84,0
585,25.87,0.5544,1530.56,129.98,5.08,0
586,24.02,0.5648,1496.3,150.88,4.88,0
587,18.36,0.7266,1485.13,152.67,4.87,0
588,18.96,0.7155,1499.55,151.05,5.07,0
589,22.29,0.4517,1442.0,147.69,5.11,0
590,18.43,0.6326,1588.15,139.58,4.98,0
591,16.95,0.4516,1443.56,150.91,5.18,0
592,18.54,0.5646,1436.83,160.54,5.05,0
593,17.8,0.6244,1562.09,155.61,4.9,0
594,20.93,0.6508,1496.06,143.61,4.9,1
595,18.81,0.6228,1353.24,153.9,5.11,0
596,22.36,0.6293,1603.59,151.21,4.94,0
597,19.38,0.4836,1535.37,160.82,5.0,0
598,18.64,0.527,1485.23,162.67,4.99,0
599,19.13,0.5286,1388.57,141.15,4.81,1
600,19.87,0.5086,1541.17,146.04,5.21,1
601,16.93,0.5278,1495.42,151.37,4.85,0
602,17.64,0.6239,1439.84,152.72,5.18,0
603,19.1,0.5779,1303.2,143.21,5.11,1
604,19.67,0.4729,1602.05,165.91,5.21,0
605,18.67,0.6111,1451.26,153.75,5.09,0
606,17.5,0.6253,1459.48,149.38,4.85,0
607,21.37,0.6043,1597.46,156.51,4.85,1
608,19.11,0.5883,1419.22,146.9,4.94,1
609,19.5,0.5665,1336.19,164.28,4.99,1
610,24.06,0.4224,1427.79,144.9,5.05,0
611,21.34,0.5949,1604.65,142.65,4.94,1
612,21.73,0.6727,1337.57,150.86,5.09,1
613,18.73,0.5583,1396.48,138.76,5.15,0
614,18.75,0.5971,1480.56,156.34,4.85,0
615,17.99,0.5554,1490.53,161.43,5.07,0
616,17.94,0.5781,1464.89,158.46,4.96,0
617,20.01,0.4977,1476.15,156.07,5.03,0
618,23.85,0.7076,1321.24,160.41,5.0,0
619,22.49,0.6336,1485.24,144.47,5.06,0
620,16.79,0.4627,1504.64,163.83,5.07,0
621,18.24,0.4137,1538.02,135.3,5.08,0
622,18.1,0.5346,1441.81,134.14,4.99,0
623,19.15,0.6595,1629.24,167.05,5.07,1
624,14.91,0.5475,1420.98,158.0,4.93,0
625,23.67,0.5711,1412.0,169.91,5.03,0
626,21.99,0.5596,1686.01,153.49,5.01,1
627,16.96,0.5266,1544.47,157.42,5.18,0
628,22.33,0.674,1509.2,148.36,4.83,0
629,24.94,0.6145,1570.01,138.99,5.02,0
630,26.78,0.7217,1505.52,143.51,4.84,0
631,20.5,0.6044,1409.59,176.9,4.92,1
632,21.22,0.5837,1514.3,145.1,4.9,1
633,15.24,0.4585,1421.99,150.14,4.97,0
634,17.86,0.6451,1450.41,137.82,5.04,0
635,18.82,0.737,1424.45,161.6,5.07,0
636,15.63,0.537,1457.18,158.87,5.03,0
637,18.01,0.6747,1573.07,152.99,5.04,0
638,24.68,0.6348,1365.78,150.34,5.13,0
639,21.07,0.5489,1379.99,162.39,5.11,1
640,24.29,0.727,1511.48,150.68,5.05,0
641,24.51,0.663,1450.98,152.03,4.91,0
642,21.49,0.7093,1533.84,161.5,5.21,1
643,20.1,0.6044,1395.86,146.66,5.05,1
644,20.16,0.5624,1479.26,139.94,4.82,1
645,20.27,0.5688,1585.71,144.24,5.04,1
646,22.04,0.6219,1403.14,161.63,5.06,0
647,19.85,0.6973,1477.59,155.71,4.95,1
648,17.09,0.5885,1425.48,162.63,5.17,0
649,19.9,0.5022,1516.57,163.79,5.0,1
650,25.63,0.4756,1465.31,160.72,4.88,0
651,18.87,0.6861,1621.61,147.5,4.9,0
652,17.09,0.6777,1407.61,129.37,4.77,0
653,21.53,0.6083,1449.66,173.9,4.93,1
654,21.46,0.6773,1443.04,160.44,5.0,1
655,24.98,0.5195,1513.18,145.81,5.0,0
656,19.98,0.5677,1493.49,155.9,5.02,1
657,22.13,0.5085,1468.27,138.73,4.79,0
658,23.59,0.5532,1400.5,143.05,4.91,0
659,22.55,0.7023,1686.48,145.73,5.01,0
660,19.47,0.591,1573.67,147.64,4.98,1
661,21.61,0.5424,1594.95,146.06,5.03,1
662,24.59,0.6256,1328.02,146.91,5.02,0
663,21.28,0.7093,1461.99,127.24,4.98,1
664,22.48,0.6191,1363.14,146.62,5.0,0
665,21.37,0.5337,1517.63,147.96,4.99,1
666,25.03,0.6081,1396.76,137.64,4.88,0
667,23.38,0.6593,1325.61,160.0,5.03,0
668,20.64,0.6341,1494.24,157.37,5.3,1
669,17.58,0.5438,1503.48,146.37,4.96,0
670,22.93,0.5621,1542.67,158.8,5.06,0
671,19.45,0.5881,1627.69,163.03,5.07,1
672,21.16,0.6449,1413.1,150.21,5.01,1
673,21.68,0.6132,1603.37,159.77,5.0,1
674,17.66,0.4357,1349.88,151.47,5.03,0
675,22.28,0.6789,1529.46,154.64,5.02,0
676,20.3,0.6699,1590.87,153.34,4.95,1
677,14.91,0.5555,1479.63,159.59,5.09,0
678,23.07,0.5633,1470.11,125.86,4.91,0
679,18.26,0.5802,1557.62,161.82,4.91,0
680,20.33,0.5832,1427.73,143.21,5.03,1
681,25.57,0.584,1425.78,154.53,4.78,0
682,17.31,0.6505,1471.33,155.36,4.96,0
683,21.83,0.4579,1575.51,164.3,4.96,0
684,20.71,0.5623,1461.13,153.27,5.11,1
685,19.85,0.6065,1517.65,149.62,4.94,1
686,15.86,0.5548,1504.65,147.61,5.07,0
687,20.84,0.5256,1505.41,151.72,5.12,1
688,19.66,0.6455,1498.69,160.85,5.05,1
689,20.75,0.5708,1510.32,157.85,4.95,1
690,16.21,0.5199,1522.33,154.88,4.99,0
691,22.6,0.5789,1312.4,142.01,4.97,0
692,24.04,0.6123,1626.77,132.88,4.98,0
693,19.23,0.5986,1493.08,141.49,4.97,1
694,19.1,0.6709,1620.93,148.71,4.94,1
695,20.16,0.6637,1451.62,154.72,5.03,1
696,18.13,0.6418,1609.87,156.23,4.96,0
697,23.5,0.4794,1367.13,168.45,5.2,0
698,19.65,0.6854,1603.71,153.19,5.08,1
699,22.56,0.5436,1495.09,146.17,5.08,0
700,23.82,0.6703,1444.03,150.53,4.99,0
701,20.26,0.7068,1526.7,154.89,5.07,1
702,20.87,0.5001,1596.28,162.22,5.01,1
703,19.76,0.5645,1530.18,148.22,4.85,1
704,17.29,0.5548,1521.11,149.42,4.85,0
705,19.32,0.7726,1654.23,152.03,4.98,1
706,21.49,0.5242,1402.2,132.23,4.96,1
707,25.06,0.6386,1409.49,138.3,4.94,0
708,18.89,0.524,1383.18,161.52,5.03,0
709,17.64,0.6871,1635.22,148.62,4.87,0
710,22.3,0.6169,1581.16,170.81,4.82,0
711,19.13,0.4766,1385.84,122.95,5.0,0
712,17.13,0.5452,1610.3,162.61,5.07,0
713,17.87,0.6291,1222.5,162.44,4.99,0
714,20.99,0.7259,1550.91,133.65,4.86,1
715,18.06,0.5839,1545.1,146.76,4.83,0
716,22.76,0.6128,1498.37,151.22,4.91,0
717,18.98,0.5904,1545.45,161.57,5.07,0
718,21.73,0.4809,1514.65,147.99,5.07,0
719,18.46,0.5625,1652.7,157.93,5.01,0
720,19.58,0.6769,1363.67,145.3,4.99,1
721,18.67,0.6319,1528.65,128.68,5.04,0
722,20.99,0.6335,1310.41,132.44,5.15,1
723,18.91,0.4575,1550.7,162.87,4.99,0
724,15.44,0.7257,1470.38,154.53,4.89,0
725,24.84,0.531,1622.26,154.23,4.98,0
726,17.86,0.4951,1528.63,161.31,4.98,0
727,18.68,0.6913,1447.37,151.04,5.17,0
728,18.75,0.6204,1534.31,146.6,5.12,0
729,22.09,0.6162,1518.43,150.77,4.88,0
730,18.31,0.3884,1634.24,122.47,4.87,0
731,20.24,0.5799,1490.97,153.77,5.01,1
732,19.92,0.5579,1480.86,144.6,5.03,1
733,25.11,0.5897,1457.42,168.97,4.93,0
734,20.45,0.6463,1393.7,154.89,4.9,1
735,23.28,0.6054,1529.9,145.33,5.17,0
736,17.9,0.5866,1520.82,148.35,5.09,0
737,22.9,0.5816,1516.62,154.3,5.01,0
738,19.51,0.6722,1456.43,148.89,4.95,1
739,17.57,0.6732,1621.17,155.62,5.05,0
740,21.28,0.6399,1603.68,139.06,4.93,1
741,20.1,0.4714,1453.5,162.74,5.03,0
742,21.87,0.6311,1416.39,142.89,5.05,1
743,16.23,0.6027,1461.19,163.79,4.89,0
744,21.31,0.5677,1639.2,145.85,5.11,1
745,19.26,0.4925,1517.68,148.17,4.86,0
746,21.63,0.5,1267.06,135.5,5.08,1
747,19.62,0.6397,1701.12,157.62,5.06,1
748,18.3,0.6374,1644.44,155.67,5.12,0
749,18.9,0.5728,1556.05,140.42,4.98,0
750,20.39,0.7126,1450.62,149.84,4.8,1
751,15.06,0.59,1447.33,149.9,4.88,0
752,20.6,0.6347,1455.1,136.7,5.02,1
753,23.27,0.6311,1349.05,163.23,4.75,0
754,16.06,0.6225,1420.04,137.77,5.13,0
755,18.28,0.5093,1425.01,143.57,4.88,0
756,20.73,0.6681,1578.78,160.26,5.08,1
757,22.74,0.6632,1333.08,154.79,5.14,0
758,19.62,0.6885,1526.04,148.88,4.8,1
759,20.83,0.6004,1425.56,154.39,5.05,1
760,18.8,0.7164,1407.54,143.81,4.97,0
761,23.57,0.6257,1457.92,152.1,4.93,0
762,18.01,0.6261,1359.66,119.95,4.95,0
763,17.38,0.6819,1450.96,152.58,4.94,0
764,17.63,0.5986,1482.2,159.29,4.94,0
765,18.34,0.6902,1541.67,156.62,5.01,0
766,19.47,0.6942,1453.2,162.9,5.01,1
767,22.23,0.7303,1585.76,143.85,5.09,0
768,17.94,0.5768,1486.12,159.33,5.18,0
769,18.67,0.5806,1537.11,151.34,5.08,0
770,20.42,0.7555,1496.62,145.55,5.12,1
771,17.12,0.4768,1681.6,148.74,5.03,0
772,23.11,0.6068,1454.16,162.34,5.0,0
773,22.42,0.7388,1570.96,153.45,5.27,0
774,18.29,0.6024,1501.56,162.69,4.94,0
775,20.32,0.5599,1569.16,148.21,4.87,1
776,20.71,0.5672,1468.99,137.94,5.03,1
777,19.77,0.6495,1333.56,158.49,4.85,1
778,13.59,0.5697,1371.78,135.74,4.85,0
779,21.28,0.6854,1620.72,158.25,5.02,1
780,18.09,0.6049,1414.46,140.05,4.9,0
781,16.5,0.4505,1517.32,156.25,5.1,0
782,17.41,0.5097,1466.99,157.87,5.08,0
783,18.25,0.6435,1518.62,153.28,5.1,0
784,18.99,0.7586,1482.2,151.0,4.89,0
785,23.24,0.6241,1349.64,153.01,5.06,0
786,19.44,0.5978,1626.29,135.83,4.97,1
787,20.88,0.6979,1550.37,157.72,5.12,1
788,17.12,0.6056,1460.0,132.47,4.9,0
789,19.85,0.4944,1527.42,142.27,4.93,0
790,23.89,0.679,1479.17,149.63,4.93,0
791,20.12,0.7203,1348.82,169.1,4.97,1
792,17.41,0.7409,1616.53,143.75,5.09,0
793,20.72,0.6195,1546.61,144.23,5.02,1
794,19.12,0.4694,1662.41,143.23,5.01,0
795,16.55,0.6033,1594.37,137.93,5.08,0
796,17.89,0.6966,1581.63,140.68,4.94,0
797,17.38,0.4734,1534.76,160.01,5.06,0
798,23.54,0.7507,1534.23,156.65,4.85,0
799,17.01,0.5215,1460.55,138.34,5.15,0
800,17.99,0.5081,1524.22,135.97,4.95,0
801,18.94,0.5261,1544.99,162.19,4.98,0
802,19.85,0.6094,1517.88,159.07,4.95,1
803,18.57,0.4928,1246.73,139.8,4.98,0
804,23.29,0.5075,1473.14,158.04,5.02,0
805,16.79,0.6056,1409.19,143.58,4.92,0
806,20.03,0.543,1305.45,126.82,4.87,1
807,16.45,0.6258,1712.77,153.08,5.2,0
808,18.79,0.6299,1472.79,147.1,4.99,0
809,16.87,0.5286,1434.92,147.55,5.04,0
810,18.28,0.5609,1751.15,153.36,5.15,0
811,22.2,0.6124,1529.82,151.61,4.94,0
812,22.53,0.5987,1441.09,148.93,5.11,0
813,21.48,0.6669,1555.23,144.73,4.97,1
814,19.17,0.5954,1665.9,138.6,5.13,1
815,20.38,0.5373,1648.72,162.79,4.98,1
816,21.21,0.5736,1461.2,162.96,5.07,1
817,21.95,0.5033,1554.49,163.42,5.2,1
818,21.68,0.6763,1524.34,139.2,5.05,1
819,21.62,0.3936,1540.0,146.08,5.16,0
820,18.4,0.5716,1696.24,142.72,4.99,0
821,21.03,0.7409,1679.97,154.44,5.09,1
822,17.84,0.5004,1567.57,132.79,5.06,0
823,24.14,0.5163,1491.66,143.06,5.07,0
824,15.41,0.6763,1325.23,154.67,5.02,0
825,19.15,0.6707,1330.18,154.12,4.97,1
826,19.06,0.6888,1478.28,154.43,5.02,1
827,17.85,0.6244,1562.39,149.61,5.05,0
828,20.37,0.6659,1417.71,155.25,4.93,1
829,17.53,0.5774,1465.65,150.5,4.92,0
830,21.61,0.5886,1462.17,145.84,4.96,1
831,19.38,0.5449,1410.47,146.84,5.02,1
832,21.04,0.6028,1490.87,137.46,5.24,1
833,17.73,0.6591,1406.86,155.74,5.06,0
834,17.44,0.6357,1468.31,164.83,4.91,0
835,17.43,0.4942,1450.04,149.87,5.01,0
836,18.5,0.6061,1550.79,151.72,5.0,0
837,17.44,0.631,1485.21,144.83,5.06,0
838,19.87,0.5752,1600.35,155.88,5.11,1
839,22.35,0.6507,1515.88,158.86,4.99,0
840,23.1,0.6623,1486.92,150.9,4.84,0
841,23.42,0.5907,1360.9,162.21,4.97,0
842,17.38,0.6463,1536.48,146.81,4.93,0
843,23.75,0.5086,1419.46,155.29,5.0,0
844,21.74,0.6377,1537.48,150.92,4.82,1
845,18.67,0.595,1525.64,141.96,5.22,0
846,16.48,0.7893,1480.02,153.29,5.06,0
847,23.65,0.5561,1503.73,136.98,5.08,0
848,20.31,0.6167,1564.89,148.39,5.09,1
849,19.21,0.5195,1507.25,160.22,5.02,1
850,21.22,0.6139,1670.58,136.67,5.03,1
851,19.73,0.6089,1347.46,146.87,5.09,1
852,18.27,0.5699,1335.14,127.27,5.0,0
853,21.24,0.6548,1536.02,152.92,4.89,1
854,20.4,0.6454,1536.97,150.35,5.01,1
855,16.41,0.7017,1677.81,144.23,4.84,0
856,23.13,0.5863,1538.1,151.99,4.93,0
857,20.35,0.5641,1519.66,135.0,5.07,1
858,19.38,0.65,1447.96,149.18,5.06,1
859,18.56,0.6762,1644.53,128.95,4.91,0
860,19.65,0.6573,1418.16,167.0,4.98,1
861,13.14,0.527,1529.77,157.52,5.15,0
862,19.25,0.6636,1497.57,141.68,5.06,1
863,19.9,0.6222,1554.75,150.93,5.08,1
864,19.51,0.7497,1538.61,135.05,4.99,1
865,23.81,0.5806,1463.0,134.71,5.19,0
866,18.96,0.6238,1609.99,157.51,4.81,0
867,19.0,0.6943,1544.01,154.67,5.03,1
868,23.98,0.6689,1583.04,139.91,4.97,0
869,24.17,0.5967,1508.45,160.67,4.91,0
870,19.59,0.529,1447.71,147.4,5.03,1
871,18.85,0.5691,1561.97,157.85,4.94,0
872,15.24,0.6827,1576.23,141.22,5.07,0
873,20.45,0.4714,1655.05,143.29,5.05,0
874,20.16,0.7906,1493.6,162.13,4.93,1
875,22.4,0.5871,1466.66,166.2,4.87,0
876,22.1,0.4629,1361.07,149.68,5.17,0
877,19.57,0.7129,1312.64,139.44,4.97,1
878,20.6,0.6215,1548.21,147.03,5.11,1
879,21.88,0.5612,1634.31,148.18,4.95,1
880,19.49,0.7434,1504.67,139.06,4.92,1
881,19.37,0.5749,1520.34,157.76,4.95,1
882,17.53,0.5939,1461.71,151.9,5.11,0
883,20.68,0.6821,1638.31,137.32,5.21,1
884,21.2,0.6501,1508.24,147.19,4.82,1
885,18.56,0.5862,1420.03,127.8,5.09,0
886,20.65,0.5438,1471.1,157.73,5.02,1
887,20.4,0.7174,1491.36,149.32,4.88,1
888,16.88,0.7483,1408.05,136.78,4.99,0
889,24.07,0.5026,1563.93,121.69,5.07,0
890,18.28,0.4779,1611.09,157.11,5.05,0
891,15.1,0.5306,1499.23,160.89,5.17,0
892,18.48,0.5447,1484.93,143.79,5.18,0
893,20.07,0.6803,1474.59,150.32,5.02,1
894,22.98,0.747,1351.14,159.27,4.93,0
895,22.28,0.4947,1455.42,162.67,4.94,0
896,21.36,0.5394,1365.84,150.37,5.06,1
897,19.98,0.6665,1582.53,143.71,4.89,1
898,25.07,0.5993,1546.81,158.49,5.07,0
899,22.8,0.5302,1441.68,149.9,4.98,0
900,17.54,0.4863,1364.18,155.15,5.02,0
901,14.59,0.6303,1633.01,170.24,5.01,0
902,25.89,0.6971,1585.73,148.63,5.01,0
903,16.76,0.5808,1488.12,146.65,4.93,0
904,21.21,0.4108,1356.31,153.6,5.26,0
905,21.54,0.6329,1436.38,158.41,4.83,1
906,17.23,0.5525,1687.1,147.79,5.02,0
907,19.69,0.5013,1646.89,132.3,4.86,1
908,21.29,0.4758,1507.61,150.87,5.01,0
909,21.71,0.5963,1579.7,150.72,4.91,1
910,19.91,0.6642,1567.36,149.89,4.87,1
911,21.34,0.7445,1528.15,165.42,4.84,1
912,20.58,0.653,1604.24,144.22,5.0,1
913,22.06,0.6406,1540.72,163.52,4.99,0
914,21.18,0.6603,1438.36,158.69,5.04,1
915,15.98,0.691,1505.42,151.15,4.92,0
916,23.02,0.6264,1559.38,151.73,5.05,0
917,21.44,0.8112,1604.26,165.25,4.97,0
918,23.21,0.545,1471.63,154.77,4.97,0
919,19.71,0.5395,1448.2,140.1,5.07,1
920,20.55,0.5924,1483.5,153.21,5.33,1
921,17.02,0.649,1451.92,157.41,4.93,0
922,18.47,0.4176,1731.42,153.93,4.88,0
923,22.55,0.5055,1627.34,153.08,5.07,0
924,21.47,0.4907,1366.21,143.4,5.04,0
925,19.78,0.624,1363.35,150.74,5.11,1
926,20.14,0.7407,1421.27,138.69,4.88,1
927,17.8,0.7024,1600.4,144.9,4.99,0
928,25.37,0.6655,1541.33,153.43,4.92,0
929,20.13,0.6293,1349.82,147.95,5.12,1
930,18.93,0.5877,1455.13,156.67,4.91,0
931,16.25,0.6137,1474.68,146.18,5.01,0
932,21.8,0.7007,1555.74,164.08,5.14,1
933,20.55,0.5752,1402.36,162.98,5.04,1
934,24.91,0.6466,1308.42,153.08,4.88,0
935,22.71,0.5412,1620.75,162.54,5.07,0
936,17.84,0.6367,1484.11,149.58,5.0,0
937,21.09,0.609,1369.04,154.33,4.9,1
938,20.71,0.6455,1550.74,159.08,4.91,1
939,18.76,0.7524,1491.64,154.82,4.93,0
940,23.08,0.5961,1546.08,147.67,4.98,0
941,23.54,0.6255,1520.94,158.57,5.04,0
942,21.8,0.6935,1549.13,144.46,5.05,1
943,20.83,0.7444,1497.44,141.17,4.91,1
944,19.23,0.4408,1464.36,143.76,4.89,0
945,20.03,0.6845,1475.3,159.14,4.87,1
946,19.62,0.5426,1360.82,131.07,5.04,1
947,21.34,0.6998,1544.29,136.83,5.03,1
948,20.46,0.5166,1504.34,136.35,5.08,1
949,21.46,0.6786,1335.79,156.3,5.01,1
950,17.08,0.4249,1502.01,156.29,5.21,0
951,21.31,0.6081,1443.59,156.51,5.04,1
952,19.24,0.5656,1564.65,162.37,4.9,1
953,20.83,0.5112,1383.29,138.16,4.98,1
954,20.85,0.5749,1477.55,151.44,4.87,1
955,16.77,0.6505,1574.34,149.34,4.99,0
956,20.89,0.6239,1612.3,126.85,4.91,1
957,18.53,0.7641,1665.45,144.71,5.01,0
958,19.54,0.6203,1326.51,145.32,5.01,1
959,17.33,0.4571,1419.0,157.78,4.98,0
960,24.4,0.6833,1519.18,152.34,4.96,0
961,20.11,0.4583,1353.63,138.38,4.99,0
962,22.6,0.6471,1458.57,139.21,5.07,0
963,22.08,0.6648,1814.25,161.33,5.21,0
964,23.12,0.7579,1540.88,149.66,5.19,0
965,25.78,0.5873,1617.3,159.35,5.07,0
966,21.25,0.567,1434.63,142.66,5.12,1
967,16.35,0.6275,1401.56,128.92,4.93,0
968,23.84,0.5839,1411.93,161.49,4.9,0
969,22.72,0.6272,1484.77,141.5,5.02,0
970,16.26,0.6535,1512.82,137.2,4.99,0
971,22.2,0.6294,1503.38,144.54,4.99,0
972,21.23,0.493,1576.19,163.73,5.11,0
973,21.48,0.5175,1471.77,151.15,5.04,1
974,19.92,0.5996,1590.48,155.87,5.07,1
975,21.25,0.5035,1475.87,121.98,4.91,1
976,22.36,0.787,1578.51,138.65,4.9,0
977,17.09,0.5517,1477.26,137.29,4.97,0
978,24.17,0.6687,1555.28,150.26,5.1,0
979,22.37,0.5266,1432.12,159.73,4.85,0
980,15.06,0.566,1523.24,154.03,4.93,0
981,11.87,0.4742,1511.3,130.75,5.02,0
982,18.21,0.5348,1352.82,157.88,5.07,0
983,23.34,0.5662,1527.82,153.58,5.11,0
984,17.24,0.5964,1567.79,145.01,5.07,0
985,24.6,0.5336,1456.01,129.19,4.94,0
986,19.88,0.6105,1527.12,161.12,5.09,1
987,16.34,0.5847,1459.12,152.63,4.99,0
988,20.05,0.552,1537.77,152.43,5.0,1
989,19.72,0.6964,1634.07,159.7,5.16,1
990,16.95,0.472,1453.07,165.07,4.92,0
991,19.89,0.5183,1445.43,145.23,5.12,1
992,23.47,0.608,1444.05,148.56,4.97,0
993,17.33,0.6369,1675.88,151.81,5.14,0
994,20.5,0.6481,1605.78,134.83,4.97,1
995,17.88,0.6062,1564.68,125.94,4.78,0
996,17.49,0.5708,1621.8,159.27,5.04,0
997,21.26,0.5216,1472.79,143.21,5.05,1
998,19.86,0.63,1517.84,158.78,4.82,1
999,17.05,0.6631,1489.17,152.58,5.12,0
1000,18.39,0.6243,1437.11,159.09,5.06,0
1001,18.49,0.6104,1375.87,136.08,4.98,0
1002,21.08,0.421,1571.11,148.88,5.1,0
1003,18.14,0.5283,1519.85,138.44,5.04,0
1004,19.7,0.4365,1651.66,136.66,5.03,0
1005,24.12,0.6207,1560.56,153.67,5.06,0
1006,21.11,0.5206,1318.46,149.38,4.88,1
1007,19.31,0.5562,1539.71,151.83,5.01,1
1008,22.96,0.6386,1443.08,150.98,4.88,0
1009,23.05,0.4901,1382.01,160.31,4.97,0
1010,15.87,0.6082,1585.83,146.8,5.02,0
1011,18.06,0.5446,1303.91,142.61,5.22,0
1012,20.57,0.5746,1588.91,145.29,5.09,1
1013,19.04,0.6462,1531.82,146.99,4.95,1
1014,21.18,0.6402,1475.1,138.23,5.11,1
1015,15.56,0.7223,1448.08,151.09,5.2,0
1016,22.76,0.6257,1446.01,165.46,4.86,0
1017,20.91,0.6227,1581.78,144.37,4.91,1
1018,15.3,0.6187,1654.95,134.78,4.95,0
1019,17.26,0.4605,1537.45,144.83,4.94,0
1020,19.98,0.7124,1511.08,145.51,5.01,1
1021,19.43,0.5495,1625.18,161.86,5.11,1
1022,20.26,0.7037,1366.45,146.99,5.01,1
1023,24.14,0.7102,1450.92,149.18,4.9,0
1024,15.48,0.7553,1527.23,155.15,5.02,0
1025,20.48,0.6925,1499.94,162.43,4.99,1
1026,18.67,0.5799,1392.32,155.21,5.0,0
1027,17.47,0.5547,1335.76,164.83,4.99,0
1028,19.27,0.6519,1450.01,149.45,4.92,1
1029,21.07,0.6372,1441.14,150.41,5.06,1
1030,17.27,0.6668,1453.48,130.82,4.95,0
1031,25.35,0.6044,1588.89,143.05,4.89,0
1032,19.8,0.6806,1479.62,134.28,5.09,1
1033,21.06,0.6098,1457.32,157.81,4.96,1
1034,20.67,0.6531,1538.49,150.5,5.02,1
1035,19.9,0.5412,1548.09,161.84,4.97,1
1036,21.44,0.8683,1477.25,165.8,5.26,0
1037,23.16,0.4888,1429.3,147.36,4.96,0
1038,23.85,0.7975,1493.38,130.11,5.0,0
1039,18.62,0.5552,1375.49,156.94,5.06,0
1040,22.68,0.6763,1493.58,146.38,5.03,0
1041,19.33,0.5396,1510.64,162.62,5.22,1
1042,23.26,0.5936,1561.85,137.9,5.03,0
1043,21.58,0.4387,1506.48,136.79,4.96,0
1044,19.38,0.672,1495.88,146.49,5.05,1
1045,22.98,0.5213,1461.48,137.9,5.03,0
1046,17.92,0.5476,1412.86,151.71,4.86,0
1047,21.08,0.558,1636.64,143.07,5.01,1
1048,21.02,0.5855,1466.88,159.63,5.06,1
1049,17.63,0.6177,1532.25,164.39,4.83,0
1050,21.8,0.655,1516.45,146.45,4.94,1
1051,18.13,0.6602,1421.56,147.09,5.02,0
1052,17.28,0.7832,1540.89,150.61,5.0,0
1053,18.49,0.5863,1582.91,144.34,5.08,0
1054,17.22,0.5268,1349.16,143.96,5.07,0
1055,25.35,0.5732,1503.94,147.66,5.02,0
1056,15.32,0.6295,1483.85,152.09,5.06,0
1057,23.69,0.719,1556.55,151.03,4.98,0
1058,20.14,0.6589,1504.2,157.48,5.15,1
1059,13.63,0.575,1380.55,132.66,5.01,0
1060,25.0,0.6059,1442.62,166.61,4.94,0
1061,23.57,0.4442,1487.97,141.98,4.94,0
1062,16.73,0.6246,1430.75,148.75,5.13,0
1063,19.88,0.6902,1378.79,147.45,5.01,1
1064,19.26,0.6793,1580.98,153.26,4.9,1
1065,20.59,0.5474,1593.05,148.19,4.99,1
1066,17.3,0.6541,1557.1,157.36,5.14,0
1067,16.74,0.8121,1378.24,158.96,5.07,0
1068,23.71,0.5518,1366.73,153.71,4.78,0
1069,20.48,0.5624,1467.43,145.45,4.93,1
1070,19.78,0.699,1635.37,138.53,5.1,1
1071,18.77,0.5747,1405.96,137.88,5.11,0
1072,24.98,0.615,1590.16,151.64,4.91,0
1073,20.63,0.6211,1461.32,143.76,5.1,1
1074,24.87,0.6731,1416.02,137.14,4.9,0
